#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051240	Positive regulation of multicellular organismal process	12	1770	0.54	0.0064	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000340944,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665	IL4,PLCG1,EGFR,PRKCB,CALR,HSPA5,PTPN11,MYD88,HRAS,NCK1,ARF1,DDIT3
GO:0098761	Cellular response to interleukin-7	3	42	1.57	0.0065	9606.ENSP00000300289,9606.ENSP00000327801,9606.ENSP00000363318	PDIA3,P4HB,IL2RG
GO:0071364	Cellular response to epidermal growth factor stimulus	3	43	1.56	0.0068	9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000340944	PLCG1,EGFR,PTPN11
GO:0060548	Negative regulation of cell death	9	999	0.67	0.0071	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273	IL4,RAF1,EGFR,HSP90B1,HSPA5,GSK3B,MYD88,HRAS,NCK1
GO:2000026	Regulation of multicellular organismal development	13	2096	0.5	0.0071	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	IL4,PLCG1,EGFR,CAMK4,PRKCB,CALR,HSPA5,GSK3B,PTPN11,NCK1,ARF1,DDIT3,CLTC
GO:0032870	Cellular response to hormone stimulus	7	569	0.8	0.0072	9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000376345	PRKAR2A,EGFR,CALR,GSK3B,PTPN11,ARG1,GRB2
GO:0031401	Positive regulation of protein modification process	10	1252	0.61	0.0073	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,HSPA5,PTPN11,MAPK10,HRAS,MAP2K6
GO:0002221	Pattern recognition receptor signaling pathway	4	125	1.22	0.0076	9606.ENSP00000299767,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000468348	HSP90B1,IRAK4,MYD88,MAP2K6
GO:0010863	Positive regulation of phospholipase c activity	3	46	1.53	0.0080	9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000407586	PLCG1,EGFR,HRAS
GO:0071417	Cellular response to organonitrogen compound	7	590	0.79	0.0087	9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000376345	PRKAR2A,EGFR,HSP90B1,HSPA5,GSK3B,ARG1,GRB2
GO:0045184	Establishment of protein localization	11	1564	0.56	0.0090	9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000352157,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	RAF1,EGFR,HSP90B1,PRKCB,CALR,HSPA5,MAPK10,RAB40C,ARF1,DDIT3,CLTC
GO:0050778	Positive regulation of immune response	7	607	0.77	0.0101	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000305355,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273	IL4,PLCG1,RAF1,PRKCB,GRB2,HRAS,NCK1
GO:0010556	Regulation of macromolecule biosynthetic process	18	3976	0.37	0.0112	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348,9606.ENSP00000479606	IL4,MKNK2,RAF1,EGFR,CAMK4,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,MAPK10,MKNK1,MYD88,HRAS,NCK1,DDIT3,MAP2K6,CLTC
GO:1901698	Response to nitrogen compound	9	1070	0.64	0.0112	9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000401399	PRKAR2A,RALB,EGFR,HSP90B1,HSPA5,GSK3B,ARG1,GRB2,MYD88
GO:0009314	Response to radiation	6	431	0.86	0.0115	9606.ENSP00000248572,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586	GNGT1,EGFR,HSPA5,MAPK10,GRB2,HRAS
GO:0051173	Positive regulation of nitrogen compound metabolic process	16	3239	0.41	0.0115	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	IL4,RAF1,PRKAR2A,RALB,EGFR,CAMK4,PRKCB,NFKBIB,HSPA5,GSK3B,PTPN11,MAPK10,HRAS,NCK1,DDIT3,MAP2K6
GO:0048511	Rhythmic process	5	271	0.98	0.0117	9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000352157,9606.ENSP00000468348	EGFR,HSPA5,GSK3B,MAPK10,MAP2K6
GO:0055065	Metal ion homeostasis	7	629	0.76	0.0122	9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000440005,9606.ENSP00000448665	PLCG1,EGFR,HSP90B1,PRKCB,CALR,ARF1,DDIT3
GO:0048731	System development	19	4426	0.34	0.0128	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665	FGF6,IL4,PLCG1,GNGT1,MKNK2,RAF1,EGFR,CAMK4,CALR,HSPA5,GSK3B,PTPN11,ARG1,FGF17,GRB2,HRAS,NCK1,ARF1,DDIT3
GO:0031294	Lymphocyte costimulation	3	57	1.43	0.0130	9606.ENSP00000231449,9606.ENSP00000340944,9606.ENSP00000376345	IL4,PTPN11,GRB2
GO:0042127	Regulation of cell population proliferation	11	1642	0.54	0.0130	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000390651,9606.ENSP00000407586,9606.ENSP00000417273	FGF6,IL4,PLCG1,RAF1,EGFR,CALR,ARG1,FGF17,IRAK4,HRAS,NCK1
GO:0050804	Modulation of chemical synaptic transmission	6	446	0.84	0.0131	9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000407586,9606.ENSP00000440005	PLCG1,EGFR,PRKCB,GSK3B,HRAS,ARF1
GO:0031667	Response to nutrient levels	6	449	0.84	0.0134	9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000348848,9606.ENSP00000349446,9606.ENSP00000448665	RALB,EGFR,HSPA5,WDR45,ARG1,DDIT3
GO:1903897	Regulation of perk-mediated unfolded protein response	2	10	2.01	0.0143	9606.ENSP00000324173,9606.ENSP00000417273	HSPA5,NCK1
GO:0051234	Establishment of localization	19	4479	0.34	0.0144	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000359337,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	PLCG1,RAF1,EGFR,HSP90B1,PRKCB,CALR,HSPA5,GSK3B,ARG1,MAPK10,GABRA3,GRB2,MYD88,HRAS,NCK1,RAB40C,ARF1,DDIT3,CLTC
GO:0045454	Cell redox homeostasis	3	60	1.41	0.0146	9606.ENSP00000300289,9606.ENSP00000327801,9606.ENSP00000448665	PDIA3,P4HB,DDIT3
GO:0043065	Positive regulation of apoptotic process	7	660	0.74	0.0152	9606.ENSP00000244007,9606.ENSP00000300289,9606.ENSP00000311344,9606.ENSP00000324806,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	PLCG1,PDIA3,PPP2R1B,GSK3B,NCK1,DDIT3,MAP2K6
GO:0043066	Negative regulation of apoptotic process	8	893	0.66	0.0161	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000401399,9606.ENSP00000407586	IL4,RAF1,EGFR,HSP90B1,HSPA5,GSK3B,MYD88,HRAS
GO:1902237	Positive regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway	2	11	1.97	0.0164	9606.ENSP00000417273,9606.ENSP00000448665	NCK1,DDIT3
GO:0051235	Maintenance of location	4	161	1.11	0.0165	9606.ENSP00000299767,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173	HSP90B1,NFKBIB,CALR,HSPA5
GO:0031347	Regulation of defense response	7	674	0.73	0.0168	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000407586	IL4,RAF1,EGFR,PTPN11,ARG1,MYD88,HRAS
GO:0046626	Regulation of insulin receptor signaling pathway	3	64	1.38	0.0169	9606.ENSP00000305355,9606.ENSP00000340944,9606.ENSP00000417273	PRKCB,PTPN11,NCK1
GO:1903305	Regulation of regulated secretory pathway	4	163	1.1	0.0171	9606.ENSP00000231449,9606.ENSP00000305355,9606.ENSP00000324806,9606.ENSP00000440005	IL4,PRKCB,GSK3B,ARF1
GO:0042698	Ovulation cycle	3	66	1.37	0.0181	9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000468348	EGFR,HSPA5,MAP2K6
GO:0034379	Very-low-density lipoprotein particle assembly	2	12	1.93	0.0182	9606.ENSP00000327801,9606.ENSP00000440005	P4HB,ARF1
GO:0036499	PERK-mediated unfolded protein response	2	12	1.93	0.0182	9606.ENSP00000324173,9606.ENSP00000448665	HSPA5,DDIT3
GO:1990440	Positive regulation of transcription from rna polymerase ii promoter in response to endoplasmic reticulum stress	2	12	1.93	0.0182	9606.ENSP00000324173,9606.ENSP00000448665	HSPA5,DDIT3
GO:0071479	Cellular response to ionizing radiation	3	67	1.36	0.0183	9606.ENSP00000324173,9606.ENSP00000376345,9606.ENSP00000407586	HSPA5,GRB2,HRAS
GO:1903532	Positive regulation of secretion by cell	5	312	0.92	0.0188	9606.ENSP00000231449,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000440005,9606.ENSP00000468348	IL4,EGFR,PTPN11,ARF1,MAP2K6
GO:0071478	Cellular response to radiation	4	170	1.08	0.0189	9606.ENSP00000248572,9606.ENSP00000324173,9606.ENSP00000376345,9606.ENSP00000407586	GNGT1,HSPA5,GRB2,HRAS
GO:2000145	Regulation of cell motility	8	929	0.65	0.0193	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000407586,9606.ENSP00000417273	IL4,PLCG1,RAF1,EGFR,CALR,HSPA5,HRAS,NCK1
GO:1903037	Regulation of leukocyte cell-cell adhesion	5	315	0.91	0.0194	9606.ENSP00000231449,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000417273	IL4,PTPN11,ARG1,GRB2,NCK1
GO:0072507	Divalent inorganic cation homeostasis	6	494	0.8	0.0196	9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000448665	PLCG1,EGFR,HSP90B1,PRKCB,CALR,DDIT3
GO:0002250	Adaptive immune response	5	317	0.91	0.0197	9606.ENSP00000231449,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000349446,9606.ENSP00000407586	IL4,CAMK4,PRKCB,ARG1,HRAS
GO:0002478	Antigen processing and presentation of exogenous peptide antigen	4	174	1.07	0.0199	9606.ENSP00000300289,9606.ENSP00000320866,9606.ENSP00000440005,9606.ENSP00000479606	PDIA3,CALR,ARF1,CLTC
GO:0035723	interleukin-15-mediated signaling pathway	2	13	1.9	0.0199	9606.ENSP00000363318,9606.ENSP00000376345	IL2RG,GRB2
GO:1900102	Negative regulation of endoplasmic reticulum unfolded protein response	2	13	1.9	0.0199	9606.ENSP00000324173,9606.ENSP00000417273	HSPA5,NCK1
GO:0051128	Regulation of cellular component organization	13	2402	0.45	0.0205	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000479606	IL4,RAF1,RALB,EGFR,CALR,HSPA5,GSK3B,PTPN11,GRB2,HRAS,NCK1,ARF1,CLTC
GO:0038093	Fc receptor signaling pathway	4	177	1.07	0.0209	9606.ENSP00000244007,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000417273	PLCG1,MAPK10,GRB2,NCK1
GO:0038096	Fc-gamma receptor signaling pathway involved in phagocytosis	3	73	1.33	0.0218	9606.ENSP00000244007,9606.ENSP00000376345,9606.ENSP00000417273	PLCG1,GRB2,NCK1
GO:0043408	Regulation of mapk cascade	7	725	0.7	0.0224	9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000468348	RAF1,EGFR,PTPN11,MAPK10,GRB2,HRAS,MAP2K6
GO:0006898	Receptor-mediated endocytosis	4	184	1.05	0.0229	9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000376345,9606.ENSP00000479606	HSP90B1,CALR,GRB2,CLTC
GO:0097006	Regulation of plasma lipoprotein particle levels	3	75	1.31	0.0229	9606.ENSP00000327801,9606.ENSP00000440005,9606.ENSP00000479606	P4HB,ARF1,CLTC
GO:0016192	Vesicle-mediated transport	11	1805	0.5	0.0231	9606.ENSP00000244007,9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000479606	PLCG1,HSP90B1,CALR,ARG1,MAPK10,GRB2,MYD88,HRAS,NCK1,ARF1,CLTC
GO:0030335	Positive regulation of cell migration	6	522	0.77	0.0237	9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000407586	IL4,PLCG1,EGFR,CALR,HSPA5,HRAS
GO:0080135	Regulation of cellular response to stress	7	739	0.69	0.0242	9606.ENSP00000275493,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000327801,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665	EGFR,HSPA5,GSK3B,P4HB,HRAS,NCK1,DDIT3
GO:0010243	Response to organonitrogen compound	8	987	0.62	0.0253	9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000376345,9606.ENSP00000401399	PRKAR2A,EGFR,HSP90B1,HSPA5,GSK3B,ARG1,GRB2,MYD88
GO:0071260	Cellular response to mechanical stimulus	3	79	1.29	0.0253	9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000401399	EGFR,PTPN11,MYD88
GO:0009611	Response to wounding	6	532	0.76	0.0254	9606.ENSP00000251849,9606.ENSP00000265563,9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000340944,9606.ENSP00000349446	RAF1,PRKAR2A,EGFR,PRKCB,PTPN11,ARG1
GO:0050679	Positive regulation of epithelial cell proliferation	4	192	1.03	0.0255	9606.ENSP00000244007,9606.ENSP00000275493,9606.ENSP00000349446,9606.ENSP00000407586	PLCG1,EGFR,ARG1,HRAS
GO:0006810	Transport	18	4353	0.33	0.0259	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000349446,9606.ENSP00000352157,9606.ENSP00000359337,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	PLCG1,RAF1,HSP90B1,PRKCB,CALR,HSPA5,GSK3B,ARG1,MAPK10,GABRA3,GRB2,MYD88,HRAS,NCK1,RAB40C,ARF1,DDIT3,CLTC
GO:0051707	Response to other organism	9	1256	0.57	0.0259	9606.ENSP00000231449,9606.ENSP00000270517,9606.ENSP00000312988,9606.ENSP00000349446,9606.ENSP00000390651,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005	IL4,ECSIT,NFKBIB,ARG1,IRAK4,MYD88,HRAS,NCK1,ARF1
GO:0055082	Cellular chemical homeostasis	7	753	0.68	0.0260	9606.ENSP00000244007,9606.ENSP00000251849,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000440005,9606.ENSP00000448665	PLCG1,RAF1,HSP90B1,PRKCB,CALR,ARF1,DDIT3
GO:0048699	Generation of neurons	10	1551	0.52	0.0272	9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000376345,9606.ENSP00000417273,9606.ENSP00000440005	PLCG1,GNGT1,EGFR,CALR,HSPA5,GSK3B,PTPN11,GRB2,NCK1,ARF1
GO:0071322	Cellular response to carbohydrate stimulus	3	82	1.28	0.0272	9606.ENSP00000251849,9606.ENSP00000305355,9606.ENSP00000468348	RAF1,PRKCB,MAP2K6
GO:0034162	Toll-like receptor 9 signaling pathway	2	17	1.78	0.0277	9606.ENSP00000390651,9606.ENSP00000401399	IRAK4,MYD88
GO:0042594	Response to starvation	4	198	1.02	0.0277	9606.ENSP00000272519,9606.ENSP00000324173,9606.ENSP00000348848,9606.ENSP00000448665	RALB,HSPA5,WDR45,DDIT3
GO:0050851	Antigen receptor-mediated signaling pathway	4	199	1.01	0.0279	9606.ENSP00000244007,9606.ENSP00000305355,9606.ENSP00000407586,9606.ENSP00000417273	PLCG1,PRKCB,HRAS,NCK1
GO:0051493	Regulation of cytoskeleton organization	6	546	0.75	0.0279	9606.ENSP00000324806,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000479606	GSK3B,GRB2,HRAS,NCK1,ARF1,CLTC
GO:0032101	Regulation of response to external stimulus	8	1013	0.61	0.0282	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000407586	IL4,RAF1,EGFR,CALR,PTPN11,ARG1,MYD88,HRAS
GO:0043011	Myeloid dendritic cell differentiation	2	18	1.76	0.0300	9606.ENSP00000231449,9606.ENSP00000282356	IL4,CAMK4
GO:0048013	Ephrin receptor signaling pathway	3	86	1.25	0.0300	9606.ENSP00000340944,9606.ENSP00000407586,9606.ENSP00000417273	PTPN11,HRAS,NCK1
GO:0031349	Positive regulation of defense response	5	367	0.85	0.0314	9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000349446,9606.ENSP00000401399,9606.ENSP00000407586	RAF1,EGFR,ARG1,MYD88,HRAS
GO:0006875	Cellular metal ion homeostasis	6	565	0.74	0.0322	9606.ENSP00000244007,9606.ENSP00000299767,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000440005,9606.ENSP00000448665	PLCG1,HSP90B1,PRKCB,CALR,ARF1,DDIT3
GO:0010042	Response to manganese ion	2	19	1.73	0.0324	9606.ENSP00000324173,9606.ENSP00000349446	HSPA5,ARG1
GO:0010557	Positive regulation of macromolecule biosynthetic process	11	1906	0.47	0.0324	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000324173,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000468348	IL4,RAF1,EGFR,CAMK4,PRKCB,NFKBIB,HSPA5,HRAS,NCK1,DDIT3,MAP2K6
GO:0050870	Positive regulation of t cell activation	4	209	0.99	0.0324	9606.ENSP00000231449,9606.ENSP00000340944,9606.ENSP00000376345,9606.ENSP00000417273	IL4,PTPN11,GRB2,NCK1
GO:1905897	Regulation of response to endoplasmic reticulum stress	3	89	1.24	0.0324	9606.ENSP00000324173,9606.ENSP00000417273,9606.ENSP00000448665	HSPA5,NCK1,DDIT3
GO:0006909	Phagocytosis	4	210	0.99	0.0325	9606.ENSP00000244007,9606.ENSP00000376345,9606.ENSP00000401399,9606.ENSP00000417273	PLCG1,GRB2,MYD88,NCK1
GO:1903827	Regulation of cellular protein localization	6	568	0.74	0.0325	9606.ENSP00000272519,9606.ENSP00000275493,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000407586,9606.ENSP00000479606	RALB,EGFR,GSK3B,PTPN11,HRAS,CLTC
GO:0009612	Response to mechanical stimulus	4	212	0.99	0.0332	9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000340944,9606.ENSP00000401399	RAF1,EGFR,PTPN11,MYD88
GO:0034613	Cellular protein localization	10	1610	0.5	0.0332	9606.ENSP00000275493,9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000348848,9606.ENSP00000352157,9606.ENSP00000438492,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	EGFR,HSP90B1,CALR,HSPA5,WDR45,MAPK10,RAB40C,ARF1,DDIT3,CLTC
GO:0045786	Negative regulation of cell cycle	6	571	0.73	0.0332	9606.ENSP00000275493,9606.ENSP00000320866,9606.ENSP00000340944,9606.ENSP00000407586,9606.ENSP00000448665,9606.ENSP00000468348	EGFR,CALR,PTPN11,HRAS,DDIT3,MAP2K6
GO:0051651	Maintenance of location in cell	3	91	1.23	0.0332	9606.ENSP00000299767,9606.ENSP00000320866,9606.ENSP00000324173	HSP90B1,CALR,HSPA5
GO:0061024	Membrane organization	7	796	0.66	0.0332	9606.ENSP00000275493,9606.ENSP00000305355,9606.ENSP00000320866,9606.ENSP00000324806,9606.ENSP00000376345,9606.ENSP00000440005,9606.ENSP00000479606	EGFR,PRKCB,CALR,GSK3B,GRB2,ARF1,CLTC
GO:0031326	Regulation of cellular biosynthetic process	17	4125	0.33	0.0382	9606.ENSP00000231449,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000312988,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000352157,9606.ENSP00000361014,9606.ENSP00000401399,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000448665,9606.ENSP00000479606	IL4,MKNK2,RAF1,EGFR,CAMK4,PRKCB,NFKBIB,CALR,HSPA5,GSK3B,MAPK10,MKNK1,MYD88,HRAS,NCK1,DDIT3,CLTC
GO:0001775	Cell activation	8	1075	0.58	0.0385	9606.ENSP00000231449,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000305355,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000417273	IL4,RAF1,EGFR,CAMK4,PRKCB,PTPN11,ARG1,NCK1
GO:0032502	Developmental process	21	5841	0.27	0.0396	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000311344,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665,9606.ENSP00000479606	FGF6,IL4,PLCG1,GNGT1,MKNK2,RAF1,EGFR,CAMK4,PPP2R1B,CALR,HSPA5,GSK3B,PTPN11,ARG1,FGF17,GRB2,HRAS,NCK1,ARF1,DDIT3,CLTC
GO:0048856	Anatomical structure development	20	5402	0.28	0.0399	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000250896,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000311344,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000349446,9606.ENSP00000352414,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000448665	FGF6,IL4,PLCG1,GNGT1,MKNK2,RAF1,EGFR,CAMK4,PPP2R1B,CALR,HSPA5,GSK3B,PTPN11,ARG1,FGF17,GRB2,HRAS,NCK1,ARF1,DDIT3
GO:0048869	Cellular developmental process	16	3757	0.34	0.0407	9606.ENSP00000228837,9606.ENSP00000231449,9606.ENSP00000244007,9606.ENSP00000248572,9606.ENSP00000251849,9606.ENSP00000275493,9606.ENSP00000282356,9606.ENSP00000320866,9606.ENSP00000324173,9606.ENSP00000324806,9606.ENSP00000340944,9606.ENSP00000376345,9606.ENSP00000407586,9606.ENSP00000417273,9606.ENSP00000440005,9606.ENSP00000479606	FGF6,IL4,PLCG1,GNGT1,RAF1,EGFR,CAMK4,CALR,HSPA5,GSK3B,PTPN11,GRB2,HRAS,NCK1,ARF1,CLTC
GO:0002224	Toll-like receptor signaling pathway	3	100	1.19	0.0417	9606.ENSP00000299767,9606.ENSP00000390651,9606.ENSP00000401399	HSP90B1,IRAK4,MYD88
